,loss,val_loss,epoch,batch
DenseNet169,"[9255.5166015625, 5993.26708984375, 5082.84375, 4270.2294921875, 4205.8427734375, 3990.594482421875, 3862.64404296875, 3606.951904296875, 3056.768310546875, 2987.6328125, 2704.78564453125, 2605.965087890625, 2435.818603515625, 2274.341796875, 2211.31298828125, 2054.06787109375, 1971.521728515625, 1863.94873046875, 1942.5135498046875, 1794.6973876953125, 1719.489013671875, 1633.026611328125, 1614.1575927734375, 1598.056396484375, 1527.4501953125, 1550.8521728515625, 1498.23486328125, 1368.988525390625, 1483.821044921875, 1415.503173828125, 1216.657470703125, 1340.4141845703125, 1262.554443359375, 1107.366943359375, 1273.91796875, 1292.568603515625, 1178.21435546875, 1176.6226806640625, 1149.1063232421875, 1099.0843505859375, 1187.0546875, 1120.5396728515625, 1066.8704833984375, 1066.912841796875, 1115.3582763671875, 1132.248291015625, 1045.1400146484375, 951.3926391601562, 945.2848510742188, 1017.6182250976562, 944.1151733398438, 915.6903686523438, 873.4428100585938, 951.2496337890625, 896.280029296875, 823.6082763671875, 863.0195922851562, 928.5842895507812, 989.5587158203125, 822.847412109375, 855.0787963867188, 838.2241821289062, 808.6689453125, 904.3264770507812, 842.0037841796875, 799.7391357421875, 774.6279296875, 820.8641357421875, 845.6315307617188, 804.6381225585938, 804.7985229492188, 865.8585205078125, 729.9666137695312, 823.0242919921875, 744.7474365234375, 754.46337890625, 841.5667114257812, 812.1182861328125, 773.6564331054688, 794.6996459960938, 772.7994384765625, 802.5201416015625, 729.9291381835938, 769.7201538085938, 703.936279296875, 807.4689331054688, 662.0191040039062, 761.2277221679688, 695.2202758789062, 720.481201171875, 716.48095703125, 714.2501831054688, 754.7725219726562, 653.8090209960938, 652.083251953125, 743.9957885742188, 692.70849609375, 672.5491333007812, 799.5045166015625, 734.5381469726562, 689.7545166015625, 680.1013793945312, 762.2696533203125, 692.482177734375, 724.8609008789062, 669.2913208007812, 766.222412109375, 638.2703857421875, 595.2693481445312, 637.4775390625, 702.6386108398438, 673.0017700195312, 729.8968505859375, 767.0293579101562, 722.3284301757812, 699.2161254882812, 678.1533813476562, 634.1220703125, 702.2047729492188, 669.4890747070312, 673.2545166015625, 681.823486328125, 656.4871826171875, 668.4398193359375, 711.2705078125, 692.2008056640625, 692.5361938476562, 624.5469970703125, 616.267578125, 673.8137817382812, 624.3016357421875, 675.8895874023438, 658.5873413085938, 648.53466796875, 674.3096313476562, 652.1666259765625, 651.83349609375, 626.9348754882812, 608.2593994140625, 671.0164794921875, 678.9930419921875, 770.9306030273438, 611.8486938476562, 621.1956176757812, 613.9447021484375, 620.277587890625, 618.4612426757812, 616.7832641601562, 606.0718383789062, 575.9898681640625, 615.6488037109375, 560.1991577148438, 688.7926025390625, 601.29736328125, 573.4535522460938, 653.9738159179688, 673.5421142578125, 624.0088500976562, 599.2357788085938, 593.425048828125, 579.4964599609375, 621.9454956054688, 669.9383544921875, 668.8610229492188, 599.6929321289062, 602.220703125, 599.887451171875, 656.0033569335938, 699.3865356445312, 578.125732421875, 579.21533203125, 579.9862060546875, 598.6473999023438, 579.7147827148438, 563.66552734375, 598.919677734375, 605.969970703125, 546.5648193359375, 546.5905151367188, 644.9065551757812, 599.3872680664062, 612.9109497070312, 630.0093994140625, 576.833740234375, 581.8656005859375, 580.4408569335938, 579.84228515625, 605.2352294921875, 596.9554443359375, 552.696044921875, 593.5098876953125, 596.4884643554688, 581.7670288085938, 610.8656616210938, 561.1633911132812, 570.4104614257812, 484.82330322265625, 536.8583374023438, 534.404296875, 566.0023193359375, 633.9397583007812, 565.2779541015625, 545.4509887695312, 573.7166137695312, 595.2664184570312, 587.1625366210938, 570.0702514648438, 535.5315551757812, 535.7587280273438, 532.87060546875, 580.11767578125, 619.1031494140625, 599.1265869140625, 516.3770751953125, 560.2844848632812, 533.5895385742188, 557.3838500976562, 502.9790344238281, 597.3727416992188, 468.9971923828125, 535.542724609375, 494.6044921875, 530.4865112304688, 545.604248046875, 544.4842529296875, 530.60791015625, 480.6119079589844, 511.736572265625, 606.2161254882812, 537.7875366210938, 566.3363037109375, 511.6778564453125, 494.56005859375, 508.9632873535156, 540.1910400390625, 540.1305541992188, 532.296630859375, 460.9067687988281, 491.1568908691406, 519.7979736328125, 477.4125061035156, 586.0572509765625, 472.20074462890625, 497.01361083984375, 581.1844482421875, 507.18670654296875, 500.5792236328125, 471.2351989746094, 494.586669921875, 486.2646484375, 460.3212890625, 486.8853454589844, 483.2972106933594, 488.0597839355469, 533.0462036132812, 543.0535278320312, 486.663330078125, 561.4893188476562, 536.2890625, 496.0571594238281, 487.4718322753906, 540.6080932617188, 502.7117614746094, 515.8591918945312, 520.74951171875, 522.6055908203125, 488.6006774902344, 473.7698669433594, 540.4002685546875, 497.541259765625, 515.0516967773438, 478.7671813964844, 450.5032958984375, 434.46636962890625, 429.203125, 438.5824890136719, 463.35430908203125, 475.4791259765625, 503.9522399902344, 482.2281799316406, 468.6866149902344, 502.2338562011719, 492.4471435546875, 517.0244140625, 477.2451171875, 487.45855712890625, 495.72967529296875, 435.5616760253906, 506.7315368652344, 477.2584228515625, 419.18707275390625, 467.5885009765625, 460.6510009765625, 482.02972412109375, 474.5849609375, 518.1057739257812, 497.3365783691406, 471.2056884765625, 437.69293212890625, 425.5587463378906]","[6669.80126953125, 3576.4326171875, 3182.0517578125, 3020.160400390625, 1886.1632080078125, 1385.4853515625, 2104.27490234375, 1295.4091796875, 973.1702270507812, 184.8807830810547, 325.35552978515625, 650.4085693359375, 814.9337158203125, 392.1457824707031, 377.41485595703125, 544.854248046875, 677.8842163085938, 646.4073486328125, 472.1269226074219, 486.7154846191406, 442.0386047363281, 837.1871337890625, 326.79217529296875, 242.15402221679688, 614.6295776367188, 977.2552490234375, 243.02017211914062, 195.95481872558594, 173.10906982421875, 424.95904541015625, 282.5326843261719, 296.1742248535156, 473.0307922363281, 711.252197265625, 244.0199737548828, 342.0917663574219, 1102.495849609375, 479.21636962890625, 1099.287109375, 440.77728271484375, 99.55779266357422, 466.0467224121094, 316.15643310546875, 477.78009033203125, 93.19713592529297, 298.70556640625, 290.9829406738281, 368.7249755859375, 429.9575500488281, 449.7350769042969, 324.3199462890625, 388.297119140625, 691.1071166992188, 487.31512451171875, 412.37493896484375, 262.0975646972656, 139.61949157714844, 323.89617919921875, 295.3997497558594, 841.9556274414062, 541.8263549804688, 249.82359313964844, 378.8733215332031, 320.384033203125, 678.6435546875, 408.44525146484375, 436.8779296875, 739.1993408203125, 596.729248046875, 189.82667541503906, 398.5704040527344, 801.8036499023438, 300.837646484375, 299.155029296875, 793.5499877929688, 443.36810302734375, 409.6216125488281, 484.5654296875, 736.365234375, 470.03515625, 698.0252075195312, 319.9434509277344, 345.57220458984375, 348.083740234375, 160.2837677001953, 637.6460571289062, 434.31939697265625, 375.97467041015625, 324.8867492675781, 1026.661865234375, 606.9142456054688, 249.90660095214844, 585.4046630859375, 634.0953979492188, 766.7523803710938, 447.0769348144531, 658.711669921875, 258.8706359863281, 587.7842407226562, 858.0948486328125, 405.2571716308594, 773.88427734375, 818.510498046875, 199.0475616455078, 607.9058837890625, 543.0610961914062, 430.0800476074219, 777.4178466796875, 616.1168823242188, 640.8270874023438, 565.0389404296875, 222.53164672851562, 579.3602905273438, 669.93505859375, 593.2174682617188, 955.9120483398438, 277.14697265625, 772.150634765625, 197.44021606445312, 931.9175415039062, 567.3274536132812, 1136.4434814453125, 527.1173706054688, 1048.8260498046875, 782.05029296875, 703.0507202148438, 1249.7274169921875, 481.1703186035156, 710.5226440429688, 196.26058959960938, 730.5870361328125, 687.1477661132812, 630.9306640625, 1135.3895263671875, 566.54736328125, 512.8697509765625, 728.0794067382812, 592.090087890625, 698.762939453125, 508.0886535644531, 1031.2513427734375, 305.53948974609375, 500.63861083984375, 519.572509765625, 537.1635131835938, 926.715087890625, 636.2871704101562, 575.7513427734375, 584.4969482421875, 514.0611572265625, 811.5, 354.91998291015625, 759.3842163085938, 471.31622314453125, 467.1230773925781, 352.2539367675781, 909.0054321289062, 548.1810913085938, 606.042724609375, 723.8194580078125, 596.5079345703125, 584.5435180664062, 449.7084655761719, 478.15789794921875, 734.9310302734375, 399.4649963378906, 800.0626831054688, 709.3560791015625, 765.6390380859375, 588.0782470703125, 719.6702270507812, 394.0728759765625, 1089.9681396484375, 761.5869140625, 1051.21337890625, 586.8838500976562, 845.8836669921875, 626.2943725585938, 777.4485473632812, 716.1641235351562, 654.6361694335938, 1085.4554443359375, 771.1154174804688, 956.5076293945312, 925.3063354492188, 525.3528442382812, 1166.674560546875, 705.4398803710938, 1116.3690185546875, 542.393798828125, 741.530029296875, 321.6534118652344, 878.5919799804688, 803.3264770507812, 662.3707885742188, 1018.1669921875, 746.5513305664062, 731.3671264648438, 1126.715087890625, 207.14381408691406, 972.0721435546875, 589.4086303710938, 975.649169921875, 798.3343505859375, 482.16717529296875, 1095.8157958984375, 697.8137817382812, 869.6368408203125, 764.0858764648438, 1178.7764892578125, 678.4423828125, 973.2825317382812, 892.485595703125, 719.972900390625, 995.3944702148438, 969.3933715820312, 803.3473510742188, 1300.288330078125, 500.5447082519531, 985.8280029296875, 484.01080322265625, 764.735107421875, 1248.091796875, 911.0474243164062, 783.7958374023438, 1027.3558349609375, 1085.302001953125, 866.9534912109375, 887.6620483398438, 923.6658325195312, 1272.43798828125, 934.01708984375, 795.796875, 853.39013671875, 1014.509033203125, 1192.3302001953125, 705.67138671875, 922.8661499023438, 715.5642700195312, 1107.5631103515625, 418.6731262207031, 1080.249755859375, 853.5809936523438, 1122.148193359375, 582.6204223632812, 801.7803344726562, 668.5259399414062, 669.5307006835938, 1089.4459228515625, 824.6721801757812, 768.25244140625, 854.9968872070312, 682.7670288085938, 624.59228515625, 347.47735595703125, 1181.798095703125, 964.4932861328125, 750.6522827148438, 1046.90771484375, 917.208984375, 1087.079833984375, 831.7792358398438, 701.27587890625, 634.0271606445312, 853.9473266601562, 893.5586547851562, 527.1572265625, 896.7244262695312, 632.0912475585938, 653.1154174804688, 729.5594482421875, 559.0291137695312, 888.2283935546875, 801.1600952148438, 862.46044921875, 759.1734619140625, 1042.551513671875, 994.3194580078125, 620.5361938476562, 1354.314208984375, 952.2854614257812, 949.341064453125, 1225.907958984375, 791.6845703125, 733.358642578125, 1458.6654052734375, 1140.786376953125, 678.3892211914062, 876.7737426757812, 807.5094604492188, 924.8781127929688, 861.7225341796875, 959.105712890625, 732.2412109375, 993.3161010742188, 911.305908203125, 1131.11181640625, 448.86474609375, 782.9422607421875, 804.3448486328125]",300,50
